kingdom,phyllum,class,oorder,family,genus,scientific_name,author,latitude,longitude,latitude_decimal,longitude_decimal,data_source,location,protected_area,municipio,state,ambiente,coord_unit
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,24 33 05 S,48 40 49 W,"-24,551388888888888888888888889","-48,680277777777777777777777778",,,Parque Estadual Turístico do Alto Ribeira,Iporanga,São Paulo,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 24 57.13 S,49 13 56.54 W,"-25,415869444444444444444444444","-49,232372222222222222222222223",,"Bosque de Portugal, fragmento de floresta com araucária em zona urbana",,Curitiba,Paraná,Floresta Ombrófila Mista Aluvial,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 00 55.43 S,49 35 47.68 W,"-28,015397222222222222222222222","-49,596577777777777777777777777",2,"Rodovia Manoel Corrêa Pinto, margens de um riacho que corta a cidade.",,Urubici,Santa Catarina,Floresta ciliar,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 20 16.87 S,49 37 46.98 W,"-28,338019444444444444444444444","-49,629716666666666666666666667",,"Estrada para Bom Jardim da Serra, por dentro do Parque Nacional de São Joaquim.",,Bom Jardim da Serra,Santa Catarina,Floresta ciliar,0
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 25 47 S,49 16 19 W,"-25,429722222222222222222222223","-49,271944444444444444444444445",,"Rio Passaúna, divisa de Curitiba com Campo Largo",,Curitiba,Paraná,Floresta Ombrófila Mista Aluvial,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,28 28 57 S,48 46 50.88 W,"-28,482500000000000000000000000","-48,780800000000000000000000000",,Morro da Glória.,,Laguna,Santa Catarina,Floresta Ombrófila Densa,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 10 05 S,51 10 46 W,"-29,168055555555555555555555556","-51,179444444444444444444444445",,Fazenda Ana Rech,,Caxias do Sul,Rio Grande do Sul,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,27 48 24.22 S,50 20 06.97 W,"-27,806727777777777777777777778","-50,335269444444444444444444444",,Fragmento florestal de aproximadamente 11 hectares localizado na propriedade da Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina (EPAGRI) .,,Lages,Santa Catarina,Floresta Ombrófila Mista Montana,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 21 56 S,49 04 37 W,"-25,365555555555555555555555556","-49,076944444444444444444444445",,"Ponte dos Arcos, nas estrada antiga da Graciosa",,Quatro Barras,Paraná,Floresta Ombrófila Mista Aluvial,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 27 31 S,49 31 42 W,"-25,458611111111111111111111111","-49,528333333333333333333333334",,,,Campo Largo,Paraná,Floresta Ombrófila Mista Aluvial,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,25 46 15 S,49 43 08 W,"-25,770833333333333333333333334","-49,718888888888888888888888889",,Ruas da cidade - arborização urbana,,Lapa,Paraná,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 13 30 S,51 20 52 W,"-29,225000000000000000000000000","-51,347777777777777777777777777",,Fragmentos florestais.,,Farroupilha,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,24 15 04 S,49 42 21 W,"-24,251111111111111111111111111","-49,705833333333333333333333333",,Em áreas de floresta,,Jaguariaíva,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum lucidum,W.T. Aiton,29 10 05 S,51 10 46 W,"-29,168055555555555555555555556","-51,179444444444444444444444445",,,,Caxias do Sul,Rio Grande do Sul,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,27 48 56.57 S,50 19 35.03 W,"-27,815713888888888888888888889","-50,326397222222222222222222223",2,Remanescente pertencente à Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina (EPAGRI).,,Lages,Santa Catarina,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,27 47 31.15 S,50 20 42.479 W,"-27,791986111111111111111111111","-50,345133055555555555555555555",,Conhecido como Parque Municipal de Lages.,Parque Natural Municipal João José Theodoro da Costa Neto,Lages,Santa Catarina,Floresta Ombrófila Mista Aluvial,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,27 45 44.77 S,50 25 05.72 W,"-27,762436111111111111111111111","-50,418255555555555555555555556",,"Amola Faca, na beira de estrada.",,Lages,Santa Catarina,Floresta Ombrófila Mista Aluvial,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,29 16 07 S,50 18 28 W,"-29,268611111111111111111111111","-50,307777777777777777777777778",,Em florestas degradadas.,Parque Estadual do Tainhas,São Francisco de Paula,Rio Grande do Sul,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,25 21 3.00 S,51 27 54.00 W,"-25,350833333333333333333333333","-51,465",,Fragmento situado em zona urbana.,Parque Municipal das Araucárias,Guarapuava,Paraná,Floresta Ombrófila Mista,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,27 50 36.34 S,50 13 59.83 W,"-27,843427777777777777777777777","-50,233286111111111111111111111",,"Pedras Brancas, às margens do rio Caveiras.",,Lages,Santa Catarina,Floresta Ombrófila Mista Aluvial,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum sinense,Lour,27 48 24.22 S,50 20 06.97 W,"-27,806727777777777777777777778","-50,335269444444444444444444444",,"Fragmento florestal de aproximadamente 11 hectares, localizado na propriedade da Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina (EPAGRI).",,Lages,Santa Catarina,Floresta Ombrófila Mista Montana,
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum vulgare,L.,25 25 47 S,49 16 19 W,"-25,429722222222222222222222223","-49,271944444444444444444444445",,Em área de floresta degradada,,Curitiba,Paraná,Floresta Ombrófila Mista Montana,1
Plantae,Magnoliophyta,Magnoliopsida,Scrophulariales,Oleaceae,Ligustrum,Ligustrum vulgare,L.,25 35 12 S,49 20 45 W,"-25,586666666666666666666666666","-49,345833333333333333333333333",,Floresta ciliar do rio Barigui,,Araucária,Paraná,Floresta Ombrófila Mista Aluvial,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 09 24.10 S,52 50 35.10 W,"-27,156694444444444444444444444","-52,843083333333333333333333333",,Usina Hidrelétrica Foz do Chapecó.,,Guatambú,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",23 09 46 S,49 41 28 W,"-23,162777777777777777777777778","-49,691111111111111111111111111",,Usina Hidrelétrica de Chavantes - reservatório. Código CETESB PAXA 02900,,Timburi,São Paulo,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",25 52 27.3 S,48 34 32.6 W,"-25,874250000000000000000000000","-48,575722222222222222222222223",,Guaricana,,Guaratuba,Paraná,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",16 04 09 S,57 41 44 W,"-16,069166666666666666666666667","-57,695555555555555555555555555",,Porto de Cáceres.,,Cáceres,Mato Grosso,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",18 47 24.18 S,48 8 53.64 W,"-18,790050000000000000000000000","-48,148233333333333333333333333",,Em estrutura de usina hidrelétrica,,Uberlândia,Minas Gerais,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",21 18 49 S,49 45 49 W,"-21,313611111111111111111111111","-49,763611111111111111111111111",,Usina Hidrelétrica de Promissão (Mário Leão Lopes) - reservatório. Código CETESB TIPR 02800,,Promissão,São Paulo,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",16 4 46.9 S,56 33 57.7 W,"-16,079694444444444444444444445","-56,566027777777777777777777778",,"Morraria do Amolar, rio Paraguai",Parque Nacional do Pantanal Matogrossense,Poconé,Mato Grosso,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",22 31 25.5 S,52 57 9 W,"-22,523750000000000000000000000","-52,9525",,Usina Hidrelétrica de Porto Primavera,,Rosana,São Paulo,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",18 55 36.3 S,50 29 01.8 W,"-18,926750000000000000000000000","-50,483833333333333333333333333",,"No Rio Paranaíba, divisa com Goiás",,Santa Vitória,Minas Gerais,Rio,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",20 20 44 S,51 20 31 W,"-20,345555555555555555555555555","-51,341944444444444444444444444",,Usina Hidrelétrica de Ilha Solteira - reservatório. Código CETESB ISOL 02900.,,Aparecida do Taboado,Mato Grosso do Sul,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 21 50.50 S,51 58 36.90 W,"-31,364027777777777777777777778","-51,976916666666666666666666667",,Lagoa dos Patos.,,São Lourenço do Sul,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",20 47 19.2 S,51 42 36 W,"-20,788666666666666666666666666","-51,71",,Usina Hidrelétrica de Jupiá - reservatório,,Três Lagoas,Mato Grosso do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",30 1 48.1 S,51 13 43.2 W,"-30,030027777777777777777777778","-51,228666666666666666666666667",,Lagoa dos Patos,,Porto Alegre,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",18 46 37.6 S,48 09 48.8 W,"-18,777111111111111111111111111","-48,163555555555555555555555556",,Rio Araguari,,Araguari,Minas Gerais,Rio,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",20 44 58 S,51 36 45 W,"-20,749444444444444444444444444","-51,6125",,Usina Hidrelétrica Engenheiro Souza Dias (Jupiá) - reservatório. Código CETESB PARN 02080.,,Castilho,São Paulo,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",29 59 57.5 S,51 18 37.5 W,"-29,999305555555555555555555555","-51,310416666666666666666666667",,,,Eldorado do Sul,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",22 30 28.3 S,48 32 35.9 W,"-22,507861111111111111111111111","-48,543305555555555555555555555",,Usina Hidrelétrica de Barra Bonita - reservatório,,Barra Bonita,São Paulo,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",30 22 56 S,51 00 09 W,"-30,382222222222222222222222223","-51,0025",,,Parque Estadual de Itapuã,Viamão,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",22 39 59 S,51 18 40 W,"-22,666388888888888888888888889","-51,311111111111111111111111111",,,,Taciba,São Paulo,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",25 26 31.8 S,54 23 58.3 W,"-25,442166666666666666666666666","-54,399527777777777777777777777",,Rio Paraná,,Santa Terezinha de Itaipu,Paraná,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",21 43 33 S,57 56 01 W,"-21,725833333333333333333333334","-57,933611111111111111111111111",,Rio Paraguai,,Porto Murtinho,Mato Grosso do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",23 24 55 S,53 49 35 W,"-23,415277777777777777777777778","-53,826388888888888888888888889",,,Parque Nacional de Ilha Grande,Guaíra,Paraná,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",22 28 45 S,52 56 20 W,"-22,479166666666666666666666667","-52,938888888888888888888888889",,Usina Hidrelétrica Engenheiro Sérgio Motta (Porto Primavera) - reservatório. Código CETESB PARN 02950,,Rosana,São Paulo,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",20 25 45.7 S,51 20 41.6 W,"-20,429361111111111111111111111","-51,344888888888888888888888889",,Rios,,Ilha Solteira,São Paulo,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",19 00 33 S,57 39 12 W,"-19,009166666666666666666666667","-57,653333333333333333333333333",,Baía do Castelo,,Corumbá,Mato Grosso do Sul,Água doce,0
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 21 50.50 S,51 58 36.90 W,"-31,364027777777777777777777778","-51,976916666666666666666666667",,Estuário da Lagoa dos Patos.,,São Lourenço do Sul,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 35 18.40 S,51 14 12.6 W,"-27,588444444444444444444444444","-51,236833333333333333333333333",,Usina Hidrelétrica de Campos Novos.,,Campos Novos,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",19 43 55 S,50 12 7.1 W,"-19,731944444444444444444444445","-50,201972222222222222222222222",,Baixo rio Paranaíba - Porto Alencastro,,Iturama,Minas Gerais,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",19 24 51.40 S,57 25 29.10 W,"-19,414277777777777777777777778","-57,424750000000000000000000000",,Forte Coimbra.,,Corumbá,Mato Grosso do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",30 6 31 S,51 18 52.9 W,"-30,108611111111111111111111111","-51,314694444444444444444444444",,Lagoa dos Patos,,Guaíba,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 37 53.10 S,51 15 33.60 W,"-27,631416666666666666666666667","-51,259333333333333333333333333",,Usina Hidrelétrica de Campos Novos.,,Campos Novos,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",18 8 12.9 S,48 33 22 W,"-18,136916666666666666666666666","-48,556111111111111111111111111",,Represa de Itumbiara,,Corumbaíba,Goiás,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",19 34 39 S,57 02 15 W,"-19,577500000000000000000000000","-57,037500000000000000000000000",,"Passo do Lontra, rio Miranda",,Miranda,Mato Grosso do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 41 54.5 S,52 9 20.5 W,"-31,698472222222222222222222222","-52,155694444444444444444444444",,"Clube Náutico Gama, Arroio Pelotas e Colônia Z3",,Pelotas,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",28 11 43 S,50 45 39.80 W,"-28,195277777777777777777777777","-50,761055555555555555555555556",,Usina Hidrelétrica Barra Grande.,,Capão Alto,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",30 1 48.1 S,51 13 43.2 W,"-30,030027777777777777777777778","-51,228666666666666666666666667",,Estação de Tratamento de Água Lami,,Porto Alegre,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",22 06 24 S,57 55 48 W,"-22,106666666666666666666666667","-57,930000000000000000000000000",,Foz do rio Apa.,,Ladário,Mato Grosso do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 41 54.5 S,52 9 20.5 W,"-31,698472222222222222222222222","-52,155694444444444444444444444",,Ponta da Feitoria,,Pelotas,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 53 12.10 S,51 03 28.5 W,"-27,886694444444444444444444444","-51,057916666666666666666666667",,Usina Hidrelétrica Barra Grande,,Esmeralda,Rio Grande do Sul,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",32 30 22.7 S,53 3 53.3 W,"-32,506305555555555555555555556","-53,064805555555555555555555556",,Lagoa Mirim e Rio Jaguarão (divisa do Brasil e Uruguai),,Jaguarão,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",29 55 7.3 S,51 10 51.7 W,"-29,918694444444444444444444445","-51,181027777777777777777777778",,,Parque Estadual Delta do Jacuí,Canoas,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 41 54.5 S,52 9 20.5 W,"-31,698472222222222222222222222","-52,155694444444444444444444444",,Colônia Z3,,Pelotas,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 47 26.50 S,51 10 19.10 W,"-27,790694444444444444444444444","-51,171972222222222222222222223",,Usina Hidrelétrica Barra Grande.,,Anita Garibaldi,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 10 56.46 S,51 47 13.03 W,"-31,182350000000000000000000000","-51,786952777777777777777777777",,Laguna dos Patos.,Parque Estadual do Camaquã,Camaquã,Rio Grande do Sul,Água doce,0
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",29 59 57.5 S,51 18 37.5 W,"-29,999305555555555555555555555","-51,310416666666666666666666667",,,Parque Estadual Delta do Jacuí,Eldorado do Sul,Rio Grande do Sul,Água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",32 3 1.6 S,52 5 12.4 W,"-32,050444444444444444444444444","-52,086777777777777777777777777",,Refinaria Ipiranga,,Rio Grande,Rio Grande do Sul,Estuarino,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 39 21.60 S,51 25 30.80 W,"-27,656","-51,425222222222222222222222223",,Usina Hidrelétrica Machadinho.,,Celso Ramos,Santa Catarina,Reservatório de água doce,
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",27 36 02 S,51 19 51 W,"-27,600555555555555555555555556","-51,330833333333333333333333334",,Usina Hidrelétrica de Campos Novos.,,Campos Novos,Santa Catarina,Reservatório de água doce,1
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Limnoperna,Limnoperna fortunei,"(Dunker, 1857)",31 41 54.5 S,52 9 20.5 W,"-31,698472222222222222222222222","-52,155694444444444444444444444",,Canal São Gonçalo - lado sul do compartimento da eclusa,,Pelotas,Rio Grande do Sul,Estuarino,1
