ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Código WDPA
4.496;0000.00.4496;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARIVAL ANTÔNIO ZARDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2021;2021;Portaria 540 de 01/09/2021;Sem informação.;CHAPADÃO DO SUL (MS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;212;212;212;;0;0;212;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759065
4.497;0000.00.4497;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA ESPERANÇA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2020;2020;Portaria 256 de 01/04/2020;Sem informação.;PLANALTINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1.263;1.263;1.263;;0;0;1.263;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759186
4.498;0000.00.4498;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BIORREGIONAL;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2021;2021;Portaria 307 de 11/05/2021;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2;2;3;;0;0;2;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759077
4.499;0000.00.4499;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JAGUATIRICA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;2021;2021;Portaria 473 de 30/07/2021;Sem informação.;MONTEZUMA (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;29;29;29;;0;0;29;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759188
4.503;0000.00.4503;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DE MARIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2021;2021;Portaria 333 de 26/05/2021;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11;11;11;;0;0;11;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759218
4.505;0000.00.4505;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO OBRIENI;Federal;Reserva Particular do Patrimônio Natural;Category IV;TO;2021;2021;Portaria 302 de 11/05/2021;Sem informação.;CASEARA (TO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;240;240;221;;0;0;240;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759087
4.507;0000.00.4507;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BACUPARI;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2021;2021;Portaria 234 de 14/04/2021;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;37;37;37;;0;0;37;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759070
4.508;0000.00.4508;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO ALMAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2021;2021;Portaria 676 de 26/10/2021;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;62;62;62;;0;0;62;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759189
4.513;0000.00.4513;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARAÍVAS COMUNIDADE VALE DA DHYANA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2019;2019;Portaria 426 de 26/08/2019;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;10;10;10;;0;0;10;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759089
4.514;0000.00.4514;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL  CHAPÉU DO SOL;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2020;2020;Portaria 891 de 26/08/2020;Sem informação.;CRISTALINA (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;7;7;7;;0;0;7;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759057
4.526;0000.00.4526;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARAÍVAS ECOVILLA;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2019;2019;Portaria 425 de 26/08/2019;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;8;8;8;;0;0;8;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759090
4.530;0000.00.4530;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ECOLÓGICO MÃE TERRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;DF;2022;2022;Portaria 215 de 24/03/2022;Sem informação.;BRASÍLIA (DF);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2;2;2;;0;0;2;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759198
4.533;0000.00.4533;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS COPAÍBAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2022;2022;Portaria 48 de 28/01/2022;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;9;9;10;;0;0;9;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759227
4.535;0000.00.4535;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUAÍRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;TO;2021;2021;Portaria 614 de 27/09/2021;Sem informação.;CASEARA (TO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;190;190;190;;0;0;190;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759135
4.543;0000.00.4543;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BEM VIVER;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2022;2022;Portaria 614 de 19/07/2022;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;21;21;21;;0;0;21;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759075
4.545;0000.00.4545;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SEGREDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2001;2001;Portaria 23 de 01/03/2001;Sem informação.;ALTO PARAÍSO DE GOIÁS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;40;40;40;;0;0;40;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759219
4.550;0000.00.4550;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ASEPI;Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2022;2022;Portaria 1138 de 22/11/2022;Sem informação.;PIRENÓPOLIS (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;53;53;53;;0;0;53;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759067
4.553;0000.00.4553;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ARCO-ÍRIS (NOVO);Federal;Reserva Particular do Patrimônio Natural;Category IV;GO;2022;2022;Portaria 1087 de 03/11/2022;Sem informação.;CAVALCANTE (GO);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;126;126;126;;0;0;126;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759182
4.855;0000.00.4855;;MONUMENTO NATURAL CAVERNAS DE SÃO DESIDÉRIO;Federal;Monumento Natural;Category III;BA;2024;2024;Decreto Nº 12.042 de 05/06/2024;Sem informação.;SÃO DESIDÉRIO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;16.194;16.194;16.209;;0;0;16.194;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555785923
1.491;0000.17.1491;;ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DE ARAGUAINA;Estadual;Área de Proteção Ambiental;Category V;TO;1999;1999;Lei ordinária 1.116 de 09/12/1999;Sem informação.;ARAGUAÍNA (TO) - BABAÇULÂNDIA (TO) - WANDERLÂNDIA (TO);Não;Sim;INSTITUTO NATUREZA DO TOCANTINS - TO;1;15.597;15.597;15.822;;0;0;15.597;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;478483
1.492;0000.17.1492;;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SÃO SALVADOR DO TOCANTINS, PARANÃ E PALMEIRÓPOLIS;Estadual;Área de Proteção Ambiental;Category V;TO;2002;2002;Decreto 1.559 de 01/08/2002;Sem informação.;PALMEIRÓPOLIS (TO) - PARANÃ (TO) - SÃO SALVADOR DO TOCANTINS (TO);Não;Não;INSTITUTO NATUREZA DO TOCANTINS - TO;1;14.225;14.225;14.525;;0;0;14.225;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;478485
1.497;0000.17.1497;;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PALMAS;Estadual;Área de Proteção Ambiental;Category V;TO;1999;1999;Lei ordinária 1.098 de 20/10/1999;Sem informação.;PORTO NACIONAL (TO);Não;Sim;INSTITUTO NATUREZA DO TOCANTINS - TO;1;63.859;63.859;50.370;;0;0;63.859;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;351902
1.498;0000.17.1498;;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO LAJEADO;Estadual;Área de Proteção Ambiental;Category V;TO;1997;1997;Lei ordinária 906 de 20/05/1997;Sem informação.;APARECIDA DO RIO NEGRO (TO) - LAJEADO (TO) - PALMAS (TO) - TOCANTÍNIA (TO);Não;Sim;INSTITUTO NATUREZA DO TOCANTINS - TO;1;111.883;111.883;121.418;;0;0;111.883;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;351911
1.500;0000.17.1500;;ÁREA DE PROTEÇÃO AMBIENTAL FOZ DO RIO SANTA TEREZA;Estadual;Área de Proteção Ambiental;Category V;TO;1997;1997;Lei ordinária 905 de 20/05/1997;Sem informação.;PEIXE (TO);Não;Não;INSTITUTO NATUREZA DO TOCANTINS - TO;1;50.143;50.143;50.359;;0;0;50.143;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;351898
1.501;0000.17.1501;;ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO;Estadual;Área de Proteção Ambiental;Category V;TO;1997;1997;Lei ordinária 907 de 20/05/1997;Sem informação.;ABREULÂNDIA (TO) - ARAGUACEMA (TO) - CASEARA (TO) - CHAPADA DE AREIA (TO) - DIVINÓPOLIS DO TOCANTINS (TO) - DOIS IRMÃOS DO TOCANTINS (TO) - MARIANÓPOLIS DO TOCANTINS (TO) - MONTE SANTO DO TOCANTINS (TO) - PIUM (TO);Não;Sim;INSTITUTO NATUREZA DO TOCANTINS - TO;1;1.570.027;1.570.027;1.678.000;;0;0;1.570.027;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;351900
1.892;0000.21.1892;;ÁREA DE PROTEÇÃO AMBIENTAL DOS MORROS GARAPENSES;Estadual;Área de Proteção Ambiental;Category V;MA;2010;2010;Decreto 25.087 de 31/12/2010;Sem informação.;AFONSO CUNHA (MA) - BURITI (MA) - COELHO NETO (MA) - DUQUE BACELAR (MA);Não;Não;SECRETARIA DE ESTADO DE MEIO AMBIENTE E RECURSOS NATURAIS DO MARANHÃO - MA;1;234.330;234.330;234.768;;0;0;234.330;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555576453
4.800;0000.22.4800;;PARQUE ESTADUAL DA SERRA DE SANTO ANTÔNIO;Estadual;Parque;Category II;PI;2019;2019;Decreto 18.345 de 08/07/2019;Sem informação.;CAMPO MAIOR (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;3.658;3.658;3.664;;0;0;3.658;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555783649
4.806;0000.22.4806;;PARQUE ESTADUAL ZOOBOTÂNICO;Estadual;Parque;Category II;PI;2017;2017;Decreto 17.430 de 18/10/2017;Sem informação.;TERESINA (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;109;109;109;;0;0;109;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;Sem informação.
4.811;0000.22.4811;;ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO URUÇUÍ-PRETO;Estadual;Área de Proteção Ambiental;Category V;PI;2017;2017;Decreto 17.431 de 18/10/2017;Sem informação.;BAIXA GRANDE DO RIBEIRO (PI) - BOM JESUS (PI) - GILBUÉS (PI) - MONTE ALEGRE DO PIAUÍ (PI) - SANTA FILOMENA (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;60.071;60.071;60.024;;0;0;60.071;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;Sem informação.
4.812;0000.22.4812;;ÁREA DE PROTEÇÃO AMBIENTAL DOS ALTOS CURSOS DOS RIOS GURGUEIA E URUÇUÍ-VERMELHO;Estadual;Área de Proteção Ambiental;Category V;PI;2017;2017;Decreto 17.426 de 18/10/2017;Sem informação.;BARREIRAS DO PIAUÍ (PI) - GILBUÉS (PI) - SÃO GONÇALO DO GURGUÉIA (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;119.920;119.920;119.829;;0;0;119.920;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;Sem informação.
4.828;0000.22.4828;;ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO LONGÁ;Estadual;Área de Proteção Ambiental;Category V;PI;2017;2017;Decreto 17.427 de 18/10/2017;Sem informação.;ALTO LONGÁ (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;11.489;11.489;11.509;;0;0;11.489;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;Sem informação.
4.841;0000.22.4841;;ÁREA DE PROTEÇÃO AMBIENTAL DA CACHOEIRA DO URUBU;Estadual;Área de Proteção Ambiental;Category V;PI;1997;1997;Decreto 9.736 de 16/06/1997;Sem informação.;BATALHA (PI) - ESPERANTINA (PI);Não;Sim;SECRETARIA DO MEIO AMBIENTE E RECURSOS HÍDRICOS DO PIAUÍ - PI;1;3.058;3.058;3.063;;0;0;3.058;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;Sem informação.
1.017;0000.29.1017;;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO DESIDÉRIO;Estadual;Área de Proteção Ambiental;Category V;BA;2006;2006;Decreto 10.020 de 05/06/2006;Sem informação.;SÃO DESIDÉRIO (BA);Não;Sim;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;10.970;10.970;10.961;;0;0;10.970;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;478524
3.552;0000.29.3552;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRANDE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2017;2017;Portaria 14645 de 17/08/2017;Sem informação.;SÃO DESIDÉRIO (BA);Não;Não;INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA;1;53;53;53;;0;0;53;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682275
416;0000.31.0416;;RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL VEREDAS DO ACARI;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;MG;2003;2003;Decreto S/NÚMERO de 21/10/2003;Sem informação.;CHAPADA GAÚCHA (MG) - URUCUIA (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;59.115;59.115;60.975;;0;0;59.115;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;352059
895;0000.31.0895;;FLORESTA ESTADUAL SÃO JUDAS TADEU;Estadual;Floresta;Category VI;MG;2001;2001;Decreto 41809 de 07/08/2001;Sem informação.;BELO HORIZONTE (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;141;141;141;;0;0;141;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555576237
897;0000.31.0897;;MONUMENTO NATURAL ESTADUAL PETER LUND;Estadual;Monumento Natural;Category III;MG;2005;2005;Decreto 44120 de 29/09/2005;Sem informação.;CORDISBURGO (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;73;73;73;;0;0;73;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555576357
1.772;0000.31.1772;;ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO UBERABA;Estadual;Área de Proteção Ambiental;Category V;MG;1999;1999;Lei ordinária 13183 de 20/01/1999;Sem informação.;UBERABA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;45.493;45.493;46.300;;0;0;45.493;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682162
1.775;0000.31.1775;;PARQUE ESTADUAL DE MONTEZUMA;Estadual;Parque;Category II;MG;2007;2007;Decreto s/nº de 28/09/2007;Sem informação.;MONTEZUMA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;1.741;1.741;1.743;;0;0;1.741;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;478579
2.382;0000.31.2382;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA SUCUPIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 197 de 21/12/2007;Sem informação.;UBERLÂNDIA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;42;42;41;;0;0;42;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682255
2.402;0000.31.2402;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOCERRADO BRASIL;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2009;2009;Portaria 96 de 05/06/2009;Sem informação.;ARAXÁ (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;39;39;30;;0;0;39;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555600091
2.613;0000.31.2613;;PARQUE ESTADUAL SERRA DO SOBRADO;Estadual;Parque;Category II;MG;2010;2010;Decreto 45.509 de 25/11/2010;Sem informação.;SÃO JOSÉ DA LAPA (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;384;384;384;;0;0;384;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555576158
2.624;0000.31.2624;;MONUMENTO NATURAL ESTADUAL VÁRZEA DO LAGEADO E SERRA DO RAIO;Estadual;Monumento Natural;Category III;MG;2011;2011;Decreto 45614 de 06/06/2011;Sem informação.;SERRO (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;2.200;2.200;2.200;;0;0;2.200;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555576415
3.866;0000.31.3866;;PARQUE ESTADUAL DE BOTUMIRIM;Estadual;Parque;Category II;MG;2018;2018;Decreto 302 de 04/07/2018;Sem informação.;BOCAIÚVA (MG) - BOTUMIRIM (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;35.288;35.288;35.683;;0;0;35.288;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555682103
3.918;0000.31.3918;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMBRAIA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2014;2014;Portaria 144 de 23/10/2014;Sem informação.;MONTE ALEGRE DE MINAS (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;95;95;95;;0;0;95;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555682142
3.996;0000.31.3996;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTRELA DA MANHÃ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2017;2017;Portaria 103 de 19/09/2017;Sem informação.;DOM BOSCO (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;85;85;85;;0;0;85;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783718
4.377;0000.31.4377;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TERRA DO SOL;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2022;2022;Portaria 36 de 02/05/2022;Sem informação.;SERRO (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;172;172;172;;0;0;172;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759220
4.392;0000.31.4392;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMEIRA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2022;2022;Portaria 20 de 22/03/2022;Sem informação.;UBERABA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;101;101;102;;0;0;101;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555759148
4.696;0000.31.4696;;REFÚGIO DE VIDA SILVESTRE ESTADUAL DE MACAÚBAS;Estadual;Refúgio de Vida Silvestre;Category III;MG;2013;2013;Decreto 46316, de 23 de setembro de 2013 de 23/09/2013;Sem informação.;LAGOA SANTA (MG) - SANTA LUZIA (MG);Não;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;2.284;2.284;2.282;;0;0;2.284;0;0;0;0;Cerrado;0;Proteção Integral;1;0;;0;0;0;;;;;555783687
4.718;0000.31.4718;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAPHNE KAUKAL VALLADARES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2024;2024;Portaria 06 de 25/01/2024;Sem informação.;PIRAPORA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;1.752;1.752;1.751;;0;0;1.752;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783707
4.719;0000.31.4719;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LUA BRANCA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2024;2024;Portaria 07 de 25/01/2024;Sem informação.;SERRO (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;314;314;230;;0;0;314;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783722
4.745;0000.31.4745;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ÁGUAS VIVAS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2020;2020;Portaria 118 de 12/11/2020;Sem informação.;UBERLÂNDIA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;28;28;28;;0;0;28;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783697
4.747;0000.31.4747;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DIADORIM;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2007;2007;Portaria 182 de 12/12/2007;Sem informação.;ITACAMBIRA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;1.833;1.833;1.832;;0;0;1.833;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783708
4.773;0000.31.4773;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALESSANDRA BELLO VICINTIN;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2019;2019;Portaria 65 de 28/06/2019;Sem informação.;JANUÁRIA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;11.775;11.775;11.766;;0;0;11.775;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783698
4.775;0000.31.4775;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VARGEM FORMOSA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2018;2018;Portaria 107 de 27/12/2018;Sem informação.;JEQUITIBÁ (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;63;63;63;;0;0;63;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555783746
2.017;0000.35.2017;;RPPN TOCA DA PACA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2008;2008;Resolução 66/2008 de 18/09/2008;Sem informação.;GUATAPARÁ (SP);Não;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;187;187;188;;0;0;187;0;0;0;0;Cerrado;0;Uso Sustentável;0;1;;0;0;0;;;;;555576418
